"order_","line_item_amount","nama_staff","start_date","position"
1,29400.000000000004,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,52800.00000000001,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,37200,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,36000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,42000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,72000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,54000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,52800.00000000001,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,90000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,42000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,54000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,45000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,45000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,45000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,42000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,36000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,90000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,42000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,54000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,72000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,42000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,60000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,45000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,52800.00000000001,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,30000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,45000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,42000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,39000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,45000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,72000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,39000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,30000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,36000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,84000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,96000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,60000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,90000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,48000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,51000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,72000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,30000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,60000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,90000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,114000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,54000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,60000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,48000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,72000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,30599.999999999996,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,45000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,45000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,36000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,54000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,60000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,45000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,51000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,72000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,36000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,72000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,72000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,60000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,72000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,72000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,72000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,54000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,36000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,36000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,52800.00000000001,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,72000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,60000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,30000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,48000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,57000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,30000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,57000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,39000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,72000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,39000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,37200,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,52800.00000000001,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,52800.00000000001,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,72000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,60000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,30000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,45000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,36000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,52800.00000000001,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,84000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,30000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,36000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,30599.999999999996,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,48000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,90000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,42000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,90000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,45000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,102000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,42000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,51000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,39000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,37200,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,54000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,30000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,60000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,30000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,36000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,30000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,30000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,90000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,36000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,37200,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,72000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,30000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,45000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,36000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,36000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,30000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,39000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,72000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,58800.00000000001,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,30000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,30000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,36000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,45000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,60000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,26400.000000000004,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,54000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,60000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,72000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,37200,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,72000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,24000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,60000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,60000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,90000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,30000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,74400,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,48000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,30000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,51000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,60000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,36000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,30000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,54000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,72000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,45000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,29400.000000000004,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,30599.999999999996,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,72000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,60000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,74400,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,45000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,60000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,48000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,90000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,72000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,29400.000000000004,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,74400,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,45000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,60000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,39000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,102000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,45000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,60000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,72000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,114000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,72000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,72000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,42000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,39000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,48000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,24000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,39000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,30000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,36000,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,60000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,37200,"Dhanu Octarina","6/5/2010","Coffee Wrangler"
1,72000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,45000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,72000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,72000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,90000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,72000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,90000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,30000,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,30000,"Sebastian Tambunan","2/13/2002","Coffee Wrangler"
1,61199.99999999999,"Tubagus Mayasopha","3/30/2006","Store Manager"
1,61199.99999999999,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,90000,"Dwiki Azhar","11/11/2013","Store Manager"
1,26400.000000000004,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,39000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,45000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,102000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,45000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,29400.000000000004,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,51000,"Dwiki Azhar","11/11/2013","Store Manager"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,48000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,60000,"Dwiki Azhar","11/11/2013","Store Manager"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,45000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,26400.000000000004,"Dwiki Azhar","11/11/2013","Store Manager"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,30000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,96000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,61199.99999999999,"Dwiki Azhar","11/11/2013","Store Manager"
1,25200,"Dwiki Azhar","11/11/2013","Store Manager"
1,31800,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,50400,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,63600,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,39000,"Dwiki Azhar","11/11/2013","Store Manager"
1,37200,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,30000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,45000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,74400,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,57000,"Dwiki Azhar","11/11/2013","Store Manager"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,60000,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,42000,"Dwiki Azhar","11/11/2013","Store Manager"
1,30000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,61199.99999999999,"Dwiki Azhar","11/11/2013","Store Manager"
1,84000,"Dwiki Azhar","11/11/2013","Store Manager"
1,50400,"Dwiki Azhar","11/11/2013","Store Manager"
1,63600,"Dwiki Azhar","11/11/2013","Store Manager"
1,114000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,45000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,84000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,42000,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,48000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,54000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,90000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,24000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,42000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,51000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,84000,"Dwiki Azhar","11/11/2013","Store Manager"
1,51000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,39000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,90000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,90000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,39000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,30000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,90000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,42000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,74400,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,30599.999999999996,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,48000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,30599.999999999996,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,24000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,52800.00000000001,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,39000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,50400,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,63600,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,30000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,42000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,90000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,39000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,74400,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,37200,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,60000,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,52800.00000000001,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,61199.99999999999,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,37200,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,90000,"Dwiki Azhar","11/11/2013","Store Manager"
1,30000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,45000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,45000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,39000,"Dwiki Azhar","11/11/2013","Store Manager"
1,57000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,30000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,60000,"Dwiki Azhar","11/11/2013","Store Manager"
1,114000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,90000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,42000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,26400.000000000004,"Dwiki Azhar","11/11/2013","Store Manager"
1,57000,"Dwiki Azhar","11/11/2013","Store Manager"
1,30000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,50400,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,63600,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,42000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,74400,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,39000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,52800.00000000001,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,72000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,52800.00000000001,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,37200,"Dwiki Azhar","11/11/2013","Store Manager"
1,45000,"Dwiki Azhar","11/11/2013","Store Manager"
1,74400,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,84000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,48000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,37200,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,57000,"Dwiki Azhar","11/11/2013","Store Manager"
1,39000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Dwiki Azhar","11/11/2013","Store Manager"
1,90000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,26400.000000000004,"Dwiki Azhar","11/11/2013","Store Manager"
1,30000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,108000,"Dwiki Azhar","11/11/2013","Store Manager"
1,42000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,114000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,84000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,102000,"Dwiki Azhar","11/11/2013","Store Manager"
1,39000,"Dwiki Azhar","11/11/2013","Store Manager"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,45000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,45000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,48000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,30599.999999999996,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,72000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,24000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,30000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,96000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,84000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,72000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,60000,"Adam Priyohadi","3/25/2006","Coffee Wrangler"
1,90000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
1,102000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,39000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,114000,"Dwiki Azhar","11/11/2013","Store Manager"
1,36000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,60000,"Ulfah Farzilah","9/17/2005","Coffee Wrangler"
1,36000,"Dwiki Azhar","11/11/2013","Store Manager"
